Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
16.09.2009 08:00:00,989.48,12.95,286.98,12.73,98.6,14.95,14.74,0.21,9.32,14.9,1197.98,3.28,4.5,28.14
16.09.2009 09:00:00,989.6,12.83,286.85,12.58,98.4,14.83,14.59,0.24,9.22,14.75,1198.7,3.27,4.5,24.26
16.09.2009 10:00:00,989.6,12.86,286.88,12.54,97.9,14.86,14.55,0.31,9.2,14.7,1198.59,2.82,4.88,27.96
16.09.2009 11:00:00,989.44,13.08,287.11,12.62,97.0,15.08,14.62,0.45,9.25,14.78,1197.44,3.61,5.25,22.21
16.09.2009 12:00:00,989.36,13.2,287.24,12.75,97.1,15.2,14.75,0.44,9.33,14.91,1196.78,3.64,5.5,20.79
16.09.2009 13:00:00,989.21,13.57,287.62,12.91,95.8,15.57,14.91,0.65,9.43,15.08,1194.98,3.88,5.25,23.89
16.09.2009 14:00:00,988.72,14.21,288.3,13.32,94.4,16.23,15.32,0.91,9.69,15.49,1191.54,4.02,5.25,14.76
16.09.2009 15:00:00,988.45,15.32,289.44,13.89,91.2,17.43,15.9,1.53,10.07,16.09,1186.37,1.57,2.75,46.42
16.09.2009 16:00:00,988.18,16.02,290.17,14.31,89.6,18.23,16.34,1.9,10.35,16.53,1182.97,0.84,1.5,307.9
16.09.2009 17:00:00,987.66,16.64,290.83,14.96,89.8,18.97,17.03,1.93,10.8,17.25,1179.5,0.96,1.63,240.4
16.09.2009 18:00:00,987.63,16.64,290.83,15.11,90.7,18.97,17.2,1.76,10.91,17.42,1179.38,0.75,2.25,2.49
16.09.2009 19:00:00,987.52,16.96,291.16,14.84,87.3,19.36,16.9,2.46,10.71,17.11,1178.09,0.86,2.38,27.71
16.09.2009 20:00:00,987.88,17.03,291.2,14.8,86.7,19.44,16.86,2.59,10.68,17.06,1178.26,1.55,2.63,23.03
16.09.2009 21:00:00,988.09,16.76,290.92,14.37,85.8,19.11,16.4,2.71,10.39,16.6,1179.81,3.6,4.75,18.18
16.09.2009 22:00:00,988.14,16.47,290.62,13.67,83.5,18.76,15.67,3.1,9.92,15.86,1181.39,3.18,5.13,4.91
16.09.2009 23:00:00,988.25,15.6,289.74,13.0,84.5,17.75,15.0,2.75,9.49,15.18,1185.39,3.58,5.38,9.61
17.09.2009 00:00:00,988.39,14.79,288.91,12.51,86.2,16.85,14.52,2.33,9.19,14.69,1189.11,4.69,7.13,13.34
17.09.2009 01:00:00,988.43,14.11,288.23,11.77,85.8,16.12,13.83,2.29,8.75,14.0,1192.29,5.58,9.38,11.87
17.09.2009 02:00:00,988.38,13.8,287.92,11.4,85.4,15.8,13.49,2.31,8.54,13.65,1193.67,4.87,6.13,12.88
17.09.2009 03:00:00,988.38,12.96,287.08,10.68,86.0,14.96,12.86,2.09,8.14,13.02,1197.46,6.49,8.0,13.21
17.09.2009 04:00:00,988.62,12.63,286.73,9.68,82.2,14.64,12.03,2.61,7.61,12.17,1199.52,5.39,7.5,15.26
17.09.2009 05:00:00,988.75,12.05,286.13,9.44,84.0,14.09,11.84,2.25,7.48,11.97,1202.21,4.19,6.38,7.69
17.09.2009 06:00:00,989.23,11.69,285.73,9.33,85.4,13.76,11.75,2.01,7.42,11.88,1204.36,4.72,6.88,13.44
17.09.2009 07:00:00,989.76,11.63,285.63,8.97,83.7,13.7,11.47,2.23,7.24,11.59,1205.39,5.56,8.13,18.37
17.09.2009 08:00:00,989.85,11.61,285.6,9.18,85.0,13.69,11.63,2.05,7.34,11.75,1205.51,3.23,4.38,12.53
17.09.2009 09:00:00,990.47,11.81,285.75,9.58,86.2,13.87,11.95,1.91,7.54,12.07,1205.27,4.8,7.38,13.62
17.09.2009 10:00:00,990.93,12.13,286.03,9.81,85.7,14.16,12.14,2.03,7.66,12.25,1204.4,5.2,7.38,18.48
17.09.2009 11:00:00,990.96,12.33,286.23,10.2,86.8,14.35,12.46,1.89,7.86,12.57,1203.44,4.83,6.5,16.35
17.09.2009 12:00:00,991.11,12.82,286.71,10.77,87.3,14.82,12.94,1.88,8.16,13.06,1201.34,5.09,6.63,10.11
17.09.2009 13:00:00,991.32,14.2,288.08,11.43,83.4,16.22,13.53,2.69,8.53,13.64,1195.56,2.95,4.5,28.55
17.09.2009 14:00:00,991.36,15.31,289.19,11.79,79.5,17.42,13.85,3.57,8.74,13.97,1190.86,2.47,3.88,39.21
17.09.2009 15:00:00,990.97,16.67,290.58,11.77,72.8,19.0,13.84,5.17,8.73,13.96,1184.81,3.89,5.63,26.42
17.09.2009 16:00:00,991.01,17.17,291.08,11.08,67.37,19.62,13.22,6.4,8.34,13.34,1183.1,3.02,4.5,33.17
17.09.2009 17:00:00,991.36,17.42,291.3,11.17,66.71,19.93,13.3,6.63,8.38,13.41,1182.46,0.84,1.75,51.25
17.09.2009 18:00:00,991.69,17.15,291.0,9.13,59.18,19.59,11.59,8.0,7.3,11.69,1184.73,2.77,4.63,14.83
17.09.2009 19:00:00,992.18,15.84,289.65,9.23,64.75,18.02,11.67,6.35,7.35,11.76,1190.66,2.09,3.25,5.54
17.09.2009 20:00:00,992.78,14.95,288.71,8.61,65.74,17.02,11.19,5.83,7.04,11.27,1195.28,1.99,3.0,356.6
17.09.2009 21:00:00,993.08,14.28,288.01,8.28,67.15,16.3,10.95,5.36,6.89,11.02,1198.54,2.38,3.88,358.1
17.09.2009 22:00:00,993.29,13.68,287.39,8.51,70.9,15.68,11.12,4.56,6.99,11.19,1201.23,3.03,4.5,358.0
17.09.2009 23:00:00,993.49,13.42,287.12,8.36,71.4,15.42,11.01,4.41,6.92,11.08,1202.6,2.21,4.38,0.48
18.09.2009 00:00:00,993.52,12.9,286.59,7.97,71.9,14.9,10.71,4.19,6.73,10.78,1204.96,2.17,3.38,353.8
18.09.2009 01:00:00,993.59,12.33,286.02,7.96,74.6,14.35,10.71,3.65,6.73,10.78,1207.46,1.31,2.13,6.81
18.09.2009 02:00:00,993.62,11.38,285.06,7.88,79.0,13.48,10.65,2.83,6.69,10.72,1211.55,1.67,3.0,358.5
18.09.2009 03:00:00,993.72,10.76,284.43,7.75,81.6,12.93,10.55,2.38,6.63,10.62,1214.36,1.65,2.75,1.1
18.09.2009 04:00:00,993.61,9.98,283.66,7.68,85.6,12.28,10.51,1.77,6.61,10.58,1217.6,0.87,1.5,0.11
18.09.2009 05:00:00,993.46,9.14,282.83,7.53,89.6,11.6,10.4,1.21,6.53,10.46,1221.09,0.88,1.5,12.16
18.09.2009 06:00:00,993.83,8.35,282.01,7.3,93.1,11.0,10.24,0.76,6.43,10.3,1225.05,0.48,1.75,218.3
18.09.2009 07:00:00,994.08,8.89,282.53,7.28,89.6,11.41,10.22,1.19,6.42,10.28,1223.01,1.3,1.88,40.24
18.09.2009 08:00:00,994.15,10.23,283.87,7.98,85.9,12.48,10.72,1.76,6.74,10.79,1217.08,2.42,3.13,10.24
18.09.2009 09:00:00,994.24,12.06,285.69,8.48,78.7,14.1,11.1,3.0,6.97,11.16,1209.22,2.23,2.75,10.76
18.09.2009 10:00:00,994.17,14.41,288.05,9.62,72.9,16.44,11.98,4.46,7.53,12.05,1198.84,2.12,3.63,8.02
18.09.2009 11:00:00,993.95,15.8,289.46,10.43,70.4,17.98,12.66,5.32,7.96,12.73,1192.51,3.92,5.0,17.58
18.09.2009 12:00:00,993.51,17.42,291.12,11.22,66.9,19.93,13.33,6.6,8.39,13.42,1185.02,3.15,5.63,51.53
18.09.2009 13:00:00,993.18,18.24,291.97,11.21,63.49,20.99,13.32,7.66,8.39,13.42,1181.3,3.07,6.13,52.73
18.09.2009 14:00:00,992.77,18.96,292.73,11.24,60.85,21.95,13.36,8.59,8.41,13.46,1177.88,3.45,5.63,37.13
18.09.2009 15:00:00,992.35,19.42,293.22,11.54,60.31,22.59,13.63,8.97,8.58,13.73,1175.41,3.11,6.0,48.89
18.09.2009 16:00:00,991.84,19.61,293.46,11.81,60.65,22.86,13.86,9.0,8.74,13.98,1173.93,3.0,4.63,46.47
18.09.2009 17:00:00,991.63,19.06,292.92,11.5,61.52,22.09,13.59,8.5,8.57,13.71,1176.01,2.28,3.75,54.84
18.09.2009 18:00:00,991.75,18.16,292.01,11.28,64.11,20.88,13.39,7.49,8.44,13.5,1179.88,1.3,2.25,40.72
18.09.2009 19:00:00,991.87,16.46,290.3,10.98,69.99,18.75,13.12,5.63,8.27,13.23,1187.07,0.11,0.63,233.1
18.09.2009 20:00:00,992.06,16.22,290.04,10.42,68.45,18.47,12.64,5.83,7.96,12.74,1188.51,1.19,2.25,353.4
18.09.2009 21:00:00,992.19,15.62,289.43,9.4,66.44,17.77,11.81,5.96,7.44,11.9,1191.51,1.21,2.38,355.7
18.09.2009 22:00:00,991.81,15.46,289.3,8.96,65.17,17.59,11.46,6.13,7.22,11.56,1191.87,2.57,3.25,353.5
18.09.2009 23:00:00,991.85,13.32,287.15,9.17,75.9,15.32,11.62,3.69,7.32,11.72,1200.75,0.11,0.63,76.1
19.09.2009 00:00:00,991.56,12.09,285.94,9.19,82.4,14.13,11.64,2.49,7.33,11.74,1205.56,0.21,0.88,42.46
19.09.2009 01:00:00,991.45,10.71,284.57,8.86,88.3,12.89,11.38,1.51,7.17,11.48,1211.41,0.41,0.88,33.48
19.09.2009 02:00:00,991.32,10.09,283.96,8.72,91.2,12.37,11.28,1.09,7.11,11.38,1213.95,0.39,1.0,226.4
19.09.2009 03:00:00,991.32,9.34,283.21,8.36,93.6,11.76,11.01,0.75,6.94,11.1,1217.3,0.16,0.63,194.9
19.09.2009 04:00:00,991.2,9.23,283.1,8.36,94.3,11.67,11.01,0.67,6.94,11.11,1217.63,0.15,0.5,157.3
19.09.2009 05:00:00,991.07,8.72,282.6,8.01,95.3,11.28,10.75,0.53,6.77,10.84,1219.79,0.0,0.0,0.0
19.09.2009 06:00:00,991.1,8.2,282.08,7.66,96.4,10.89,10.49,0.39,6.61,10.59,1222.2,0.0,0.0,0.0
19.09.2009 07:00:00,991.37,8.11,281.97,7.36,95.0,10.82,10.28,0.54,6.47,10.37,1223.03,0.6,1.25,145.6
19.09.2009 08:00:00,991.46,8.76,282.61,8.16,96.0,11.31,10.86,0.45,6.84,10.95,1220.05,0.73,1.25,162.5
19.09.2009 09:00:00,991.44,10.78,284.64,9.54,92.0,12.95,11.92,1.04,7.51,12.02,1210.85,0.34,1.0,130.3
19.09.2009 10:00:00,991.25,14.58,288.46,10.5,76.5,16.62,12.72,3.91,8.02,12.83,1194.26,0.65,1.38,108.7
19.09.2009 11:00:00,990.78,17.45,291.38,11.39,67.55,19.97,13.49,6.48,8.51,13.61,1181.56,0.98,2.0,33.5
19.09.2009 12:00:00,990.27,19.53,293.51,12.48,63.74,22.75,14.5,8.25,9.16,14.64,1172.1,1.47,2.5,9.97
19.09.2009 13:00:00,989.74,20.36,294.39,13.22,63.55,23.95,15.22,8.73,9.62,15.38,1167.83,3.53,5.75,27.52
19.09.2009 14:00:00,989.4,21.87,295.93,12.18,54.11,26.27,14.22,12.06,8.99,14.37,1161.9,2.18,3.75,79.2
19.09.2009 15:00:00,989.16,22.51,296.59,13.0,54.9,27.32,15.0,12.32,9.48,15.16,1158.76,2.14,4.0,56.37
19.09.2009 16:00:00,989.11,22.45,296.54,13.24,55.97,27.22,15.23,11.98,9.64,15.4,1158.83,2.27,3.63,49.47
19.09.2009 17:00:00,989.1,21.92,296.01,12.73,55.93,26.35,14.74,11.61,9.32,14.9,1161.12,2.43,3.5,35.0
19.09.2009 18:00:00,989.23,20.52,294.59,12.86,61.44,24.18,14.86,9.33,9.4,15.02,1166.75,1.49,2.25,23.99
19.09.2009 19:00:00,989.35,19.32,293.38,12.36,64.07,22.45,14.38,8.07,9.09,14.54,1171.9,0.48,1.0,21.28
19.09.2009 20:00:00,989.53,18.52,292.56,11.89,65.29,21.36,13.94,7.41,8.81,14.09,1175.52,0.0,0.13,6.04
19.09.2009 21:00:00,989.53,16.54,290.57,11.98,74.4,18.85,14.02,4.83,8.86,14.17,1183.52,0.01,0.25,52.07
19.09.2009 22:00:00,989.85,14.46,288.46,11.28,81.2,16.49,13.39,3.1,8.46,13.53,1192.76,0.99,1.88,225.2
19.09.2009 23:00:00,990.1,13.69,287.67,11.38,85.9,15.69,13.48,2.21,8.51,13.61,1196.22,0.48,1.0,211.3
20.09.2009 00:00:00,990.07,12.75,286.73,10.99,89.0,14.75,13.13,1.62,8.29,13.26,1200.28,0.04,0.25,149.2
20.09.2009 01:00:00,990.3,12.18,286.14,10.79,91.2,14.21,12.96,1.25,8.18,13.09,1203.04,0.47,1.25,207.9
20.09.2009 02:00:00,990.33,11.41,285.36,10.27,92.7,13.51,12.52,0.99,7.9,12.64,1206.53,0.82,1.25,202.8
20.09.2009 03:00:00,990.33,10.89,284.84,10.06,94.6,13.05,12.34,0.7,7.79,12.46,1208.82,0.47,1.13,161.4
20.09.2009 04:00:00,990.18,10.3,284.26,9.52,94.9,12.54,11.9,0.64,7.51,12.02,1211.36,0.59,1.5,177.9
20.09.2009 05:00:00,989.98,10.27,284.25,9.71,96.3,12.52,12.06,0.46,7.61,12.18,1211.17,0.28,0.75,180.8
20.09.2009 06:00:00,990.1,9.47,283.44,8.96,96.6,11.86,11.46,0.4,7.23,11.57,1215.02,0.56,1.0,177.2
20.09.2009 07:00:00,990.6,10.28,284.21,9.84,97.1,12.53,12.16,0.36,7.67,12.28,1211.84,0.11,0.63,166.6
20.09.2009 08:00:00,990.91,12.48,286.39,11.04,90.9,14.5,13.18,1.32,8.31,13.3,1202.42,0.28,0.88,177.7
20.09.2009 09:00:00,991.29,14.4,288.28,11.65,83.5,16.43,13.72,2.71,8.65,13.84,1194.6,1.08,1.88,142.9
20.09.2009 10:00:00,991.43,17.43,291.31,12.92,74.8,19.94,14.92,5.03,9.41,15.05,1181.77,0.84,1.5,174.3
20.09.2009 11:00:00,991.25,19.83,293.73,13.69,67.7,23.17,15.69,7.49,9.9,15.83,1171.53,0.34,1.13,204.2
20.09.2009 12:00:00,991.22,21.58,295.48,13.36,59.5,25.81,15.36,10.45,9.69,15.49,1164.68,1.54,2.63,354.0
20.09.2009 13:00:00,991.17,22.88,296.79,13.07,53.94,27.94,15.07,12.87,9.51,15.2,1159.64,1.29,3.13,264.4
20.09.2009 14:00:00,991.03,23.33,297.26,13.08,52.51,28.71,15.07,13.63,9.52,15.21,1157.71,1.89,4.25,0.76
20.09.2009 15:00:00,990.94,23.73,297.66,12.86,50.53,29.41,14.86,14.55,9.38,14.99,1156.14,1.4,2.88,313.2
20.09.2009 16:00:00,991.06,23.26,297.18,13.35,53.7,28.58,15.35,13.23,9.69,15.49,1157.9,1.04,2.63,0.37
20.09.2009 17:00:00,990.9,22.4,296.33,13.32,56.44,27.13,15.31,11.82,9.67,15.46,1161.1,0.59,1.13,295.1
20.09.2009 18:00:00,991.19,21.21,295.12,12.91,59.07,25.23,14.91,10.33,9.41,15.04,1166.32,0.82,1.5,293.0
20.09.2009 19:00:00,991.77,19.28,293.13,13.87,70.9,22.4,15.88,6.52,10.02,16.01,1174.27,0.62,1.25,50.87
20.09.2009 20:00:00,992.52,17.89,291.68,12.95,72.8,20.53,14.95,5.58,9.42,15.06,1181.19,1.69,2.38,234.5
20.09.2009 21:00:00,992.97,16.85,290.6,12.92,77.6,19.22,14.92,4.31,9.4,15.02,1185.98,0.73,1.25,247.5
20.09.2009 22:00:00,993.45,15.91,289.61,13.1,83.4,18.11,15.1,3.01,9.51,15.2,1190.33,0.0,0.0,0.0
20.09.2009 23:00:00,993.81,15.01,288.68,13.08,88.2,17.09,15.07,2.02,9.49,15.17,1194.5,0.37,0.63,204.3
21.09.2009 00:00:00,994.07,14.75,288.4,13.16,90.2,16.81,15.16,1.65,9.54,15.25,1195.86,0.16,0.63,191.0
21.09.2009 01:00:00,994.39,14.65,288.27,13.13,90.6,16.7,15.13,1.57,9.52,15.21,1196.67,0.05,0.5,170.5
21.09.2009 02:00:00,994.61,14.46,288.07,13.16,91.9,16.49,15.16,1.34,9.53,15.24,1197.71,0.01,0.38,234.0
21.09.2009 03:00:00,994.76,13.86,287.45,12.96,94.3,15.86,14.96,0.9,9.41,15.04,1200.49,0.01,0.13,137.7
21.09.2009 04:00:00,994.89,14.06,287.64,13.01,93.4,16.07,15.01,1.06,9.44,15.09,1199.79,0.13,0.5,146.1
21.09.2009 05:00:00,995.38,13.73,287.27,12.75,93.8,15.73,14.75,0.98,9.27,14.82,1201.88,0.02,0.25,145.1
21.09.2009 06:00:00,995.78,13.65,287.16,12.77,94.4,15.65,14.77,0.88,9.28,14.83,1202.69,0.04,0.38,161.1
21.09.2009 07:00:00,996.6,14.13,287.57,12.9,92.3,16.14,14.9,1.24,9.35,14.95,1201.62,0.1,0.63,180.1
21.09.2009 08:00:00,997.12,14.54,287.94,13.16,91.4,16.58,15.15,1.43,9.51,15.2,1200.42,0.76,1.5,31.45
21.09.2009 09:00:00,997.33,15.23,288.61,13.43,89.0,17.33,15.43,1.91,9.68,15.47,1197.68,1.18,2.0,18.3
21.09.2009 10:00:00,997.87,15.3,288.64,12.96,85.9,17.41,14.96,2.45,9.38,14.99,1198.25,3.0,3.88,25.62
21.09.2009 11:00:00,998.07,15.58,288.9,13.02,84.7,17.73,15.01,2.71,9.41,15.04,1197.31,2.97,4.0,33.41
21.09.2009 12:00:00,998.38,15.17,288.46,13.04,87.1,17.27,15.04,2.23,9.42,15.06,1199.38,1.99,3.0,12.83
21.09.2009 13:00:00,998.13,16.04,289.36,13.25,83.5,18.26,15.24,3.01,9.55,15.27,1195.37,1.07,1.88,53.7
21.09.2009 14:00:00,997.79,16.43,289.77,13.26,81.5,18.72,15.25,3.46,9.56,15.29,1193.34,1.44,2.38,37.25
21.09.2009 15:00:00,997.48,16.95,290.32,13.46,79.9,19.35,15.46,3.89,9.7,15.5,1190.75,2.02,3.0,44.92
21.09.2009 16:00:00,997.58,16.54,289.9,13.52,82.3,18.85,15.51,3.34,9.73,15.55,1192.53,1.91,3.13,14.81
21.09.2009 17:00:00,997.79,16.12,289.46,13.44,84.1,18.35,15.43,2.92,9.68,15.47,1194.54,2.69,4.38,13.27
21.09.2009 18:00:00,997.69,15.88,289.23,13.38,85.1,18.07,15.38,2.69,9.64,15.41,1195.45,0.83,1.5,40.02
21.09.2009 19:00:00,998.35,15.73,289.03,13.47,86.4,17.9,15.46,2.43,9.69,15.49,1196.82,0.62,1.63,264.5
21.09.2009 20:00:00,998.58,15.63,288.91,13.46,86.9,17.78,15.45,2.33,9.68,15.48,1197.51,1.03,2.0,41.23
21.09.2009 21:00:00,998.36,15.05,288.35,13.34,89.5,17.13,15.33,1.8,9.61,15.36,1199.72,1.69,2.5,208.9
21.09.2009 22:00:00,998.33,14.42,287.72,13.02,91.3,16.45,15.02,1.43,9.41,15.04,1202.45,1.72,2.13,241.4
21.09.2009 23:00:00,998.43,13.54,286.83,12.71,94.7,15.54,14.71,0.82,9.22,14.74,1206.4,0.58,0.75,36.86
22.09.2009 00:00:00,998.56,12.76,286.04,12.12,95.9,14.76,14.16,0.61,8.87,14.18,1210.11,0.02,0.25,124.6
22.09.2009 01:00:00,998.69,12.11,285.38,11.65,97.0,14.15,13.72,0.42,8.59,13.74,1213.22,0.1,0.63,228.5
22.09.2009 02:00:00,998.69,11.72,284.99,11.29,97.2,13.79,13.4,0.39,8.39,13.42,1215.03,0.58,1.13,200.0
22.09.2009 03:00:00,998.82,11.39,284.65,11.12,98.2,13.49,13.25,0.24,8.29,13.26,1216.67,0.21,0.75,336.3
22.09.2009 04:00:00,998.76,11.57,284.83,11.39,98.8,13.65,13.49,0.16,8.44,13.5,1215.72,0.26,0.63,202.3
22.09.2009 05:00:00,998.61,12.03,285.3,11.85,98.8,14.07,13.9,0.17,8.71,13.92,1213.39,0.03,0.25,105.9
22.09.2009 06:00:00,998.58,12.22,285.5,11.88,97.8,14.25,13.94,0.31,8.73,13.96,1212.52,0.03,0.38,163.3
22.09.2009 07:00:00,998.74,12.49,285.75,11.9,96.2,14.5,13.95,0.55,8.74,13.97,1211.57,0.47,1.0,200.7
22.09.2009 08:00:00,998.81,13.19,286.45,12.33,94.5,15.19,14.35,0.84,8.99,14.37,1208.51,0.86,1.38,187.3
22.09.2009 09:00:00,998.76,15.04,288.3,12.86,86.8,17.12,14.86,2.26,9.31,14.88,1200.45,1.1,2.13,152.6
22.09.2009 10:00:00,998.69,16.87,290.14,12.82,77.0,19.25,14.82,4.43,9.28,14.84,1192.81,2.85,4.0,143.0
22.09.2009 11:00:00,998.44,17.74,291.03,13.13,74.4,20.34,15.13,5.21,9.48,15.15,1188.81,2.13,3.38,118.5
22.09.2009 12:00:00,998.08,19.76,293.08,13.51,67.22,23.07,15.51,7.56,9.72,15.54,1180.01,1.94,2.75,152.0
22.09.2009 13:00:00,997.79,21.06,294.41,13.12,60.47,25.0,15.12,9.88,9.48,15.15,1174.63,1.2,2.38,332.7
22.09.2009 14:00:00,997.29,20.98,294.37,13.43,62.02,24.88,15.43,9.45,9.68,15.47,1174.21,2.61,4.13,37.81
22.09.2009 15:00:00,997.09,21.63,295.04,13.89,61.4,25.89,15.9,9.99,9.98,15.94,1171.18,1.71,3.13,9.09
22.09.2009 16:00:00,996.73,21.78,295.22,13.43,59.04,26.13,15.43,10.7,9.68,15.48,1170.37,1.4,2.25,278.1
22.09.2009 17:00:00,996.72,21.24,294.68,13.39,60.88,25.28,15.39,9.89,9.66,15.44,1172.53,0.63,1.38,284.2
22.09.2009 18:00:00,996.71,20.06,293.5,13.04,63.95,23.51,15.03,8.47,9.44,15.08,1177.4,0.39,0.75,296.0
22.09.2009 19:00:00,996.98,18.53,291.94,12.84,69.44,21.37,14.84,6.53,9.31,14.89,1183.97,2.51,3.0,250.6
22.09.2009 20:00:00,997.56,17.08,290.44,12.78,75.8,19.51,14.79,4.72,9.27,14.82,1190.61,1.72,2.38,243.0
22.09.2009 21:00:00,997.83,16.29,289.63,12.45,78.0,18.55,14.47,4.08,9.07,14.5,1194.33,1.64,2.25,234.0
22.09.2009 22:00:00,997.82,14.29,287.63,12.21,87.3,16.31,14.24,2.07,8.93,14.27,1202.74,2.09,3.13,149.0
22.09.2009 23:00:00,997.91,13.3,286.63,12.08,92.3,15.3,14.12,1.18,8.85,14.15,1207.05,0.19,0.88,205.9
23.09.2009 00:00:00,998.07,12.78,286.1,11.61,92.6,14.78,13.69,1.09,8.58,13.72,1209.64,0.62,1.13,131.8
23.09.2009 01:00:00,997.96,11.81,285.14,11.0,94.8,13.87,13.15,0.72,8.24,13.17,1213.88,1.3,1.75,175.0
23.09.2009 02:00:00,997.95,11.5,284.83,10.89,96.0,13.59,13.04,0.54,8.17,13.07,1215.23,2.57,3.25,154.7
23.09.2009 03:00:00,997.71,10.9,284.25,10.43,96.9,13.06,12.65,0.4,7.93,12.68,1217.69,1.18,2.13,165.3
23.09.2009 04:00:00,997.71,10.34,283.69,9.96,97.5,12.58,12.26,0.31,7.68,12.29,1220.27,1.34,2.0,175.9
23.09.2009 05:00:00,997.58,10.03,283.39,9.71,97.9,12.32,12.06,0.26,7.55,12.09,1221.55,0.99,1.88,167.0
23.09.2009 06:00:00,997.5,9.34,282.7,9.04,98.0,11.76,11.52,0.24,7.22,11.55,1224.67,1.37,1.75,179.1
23.09.2009 07:00:00,997.75,10.0,283.34,9.58,97.2,12.29,11.95,0.34,7.48,11.98,1221.93,1.12,2.13,193.9
23.09.2009 08:00:00,998.01,12.14,285.46,10.15,87.6,14.17,12.42,1.76,7.78,12.44,1212.87,0.61,1.5,132.4
23.09.2009 09:00:00,998.35,15.25,288.55,11.54,78.5,17.36,13.62,3.73,8.53,13.65,1199.65,0.8,1.25,145.1
23.09.2009 10:00:00,998.42,19.51,292.8,9.94,53.89,22.72,12.24,10.48,7.66,12.26,1182.89,2.96,4.88,274.5
23.09.2009 11:00:00,998.12,19.8,293.12,10.54,55.1,23.13,12.75,10.39,7.98,12.77,1181.14,1.99,4.13,282.0
23.09.2009 12:00:00,997.93,20.37,293.7,10.45,52.87,23.96,12.67,11.29,7.93,12.69,1178.65,2.64,4.13,256.5
23.09.2009 13:00:00,997.84,20.51,293.85,10.76,53.51,24.17,12.93,11.24,8.1,12.96,1177.87,2.92,5.25,266.1
23.09.2009 14:00:00,997.94,19.73,293.06,11.82,60.25,23.03,13.88,9.15,8.69,13.91,1180.7,2.48,6.13,257.8
23.09.2009 15:00:00,997.2,19.64,293.03,11.35,58.72,22.9,13.45,9.45,8.43,13.49,1180.38,2.26,4.63,271.3
23.09.2009 16:00:00,996.66,19.67,293.11,11.49,59.19,22.95,13.58,9.36,8.52,13.63,1179.55,2.36,4.25,265.4
23.09.2009 17:00:00,996.59,18.92,292.37,11.63,62.59,21.9,13.71,8.19,8.6,13.75,1182.45,1.56,2.63,268.1
23.09.2009 18:00:00,996.56,18.43,291.88,11.83,65.41,21.24,13.89,7.35,8.72,13.94,1184.31,0.95,1.88,263.1
23.09.2009 19:00:00,996.9,17.86,291.28,12.1,68.99,20.49,14.14,6.35,8.87,14.18,1186.93,0.91,2.63,260.3
23.09.2009 20:00:00,996.54,17.08,290.53,11.66,70.4,19.51,13.73,5.77,8.62,13.78,1189.86,0.73,1.63,240.5
23.09.2009 21:00:00,996.69,16.76,290.19,11.71,72.1,19.11,13.78,5.33,8.65,13.83,1191.34,0.94,1.63,242.4
23.09.2009 22:00:00,996.36,16.56,290.02,11.71,73.0,18.87,13.78,5.1,8.65,13.83,1191.76,0.71,1.0,247.3
23.09.2009 23:00:00,996.36,16.42,289.88,11.68,73.5,18.7,13.75,4.96,8.63,13.8,1192.35,0.92,1.75,241.4
24.09.2009 00:00:00,996.48,15.91,289.36,11.85,76.8,18.11,13.91,4.2,8.73,13.95,1194.53,1.01,2.0,288.4
24.09.2009 01:00:00,996.19,15.14,288.62,11.4,78.3,17.23,13.49,3.74,8.47,13.55,1197.56,1.81,2.75,251.6
24.09.2009 02:00:00,995.85,14.83,288.33,11.21,78.9,16.89,13.33,3.56,8.37,13.38,1198.51,2.02,2.88,256.6
24.09.2009 03:00:00,995.79,14.66,288.17,11.18,79.6,16.71,13.3,3.41,8.35,13.36,1199.16,1.47,2.0,261.3
24.09.2009 04:00:00,995.74,14.56,288.07,11.17,80.1,16.6,13.3,3.3,8.35,13.35,1199.52,0.95,1.63,261.6
24.09.2009 05:00:00,995.68,14.3,287.82,11.27,82.0,16.32,13.39,2.94,8.4,13.44,1200.48,1.7,2.38,258.1
24.09.2009 06:00:00,995.5,14.15,287.68,11.07,81.7,16.17,13.21,2.96,8.29,13.27,1200.98,1.35,2.0,239.7
24.09.2009 07:00:00,995.4,13.84,287.38,11.29,84.6,15.84,13.4,2.44,8.42,13.47,1202.07,1.67,2.63,214.8
24.09.2009 08:00:00,995.91,14.29,287.79,11.23,81.8,16.31,13.34,2.97,8.38,13.4,1200.83,0.37,1.0,31.93
24.09.2009 09:00:00,996.6,14.91,288.35,11.8,81.6,16.98,13.86,3.12,8.69,13.9,1198.85,0.18,0.88,316.1
24.09.2009 10:00:00,996.78,14.25,287.68,11.23,82.0,16.27,13.34,2.93,8.37,13.38,1202.05,1.22,2.13,13.71
24.09.2009 11:00:00,997.03,11.75,285.15,10.75,93.6,13.81,12.93,0.88,8.11,12.97,1213.1,2.69,3.63,31.97
24.09.2009 12:00:00,996.63,11.65,285.09,11.16,96.8,13.72,13.28,0.44,8.33,13.33,1212.86,1.63,2.5,22.13
24.09.2009 13:00:00,996.36,12.46,285.92,11.87,96.2,14.48,13.93,0.55,8.74,13.98,1208.8,0.14,1.0,122.5
